index,drugbank_id
7675,DB11183
7676,DB11184
7677,DB11185
7678,DB11186
7679,DB11189
7680,DB11190
7681,DB11191
7682,DB11192
7683,DB11195
7684,DB11197
7685,DB11200
7686,DB11201
7687,DB11203
7688,DB11204
7689,DB11205
7690,DB11206
7691,DB11207
7692,DB11210
7693,DB11211
7694,DB11217
7695,DB11219
7696,DB11220
7697,DB11221
7698,DB11226
7699,DB11231
7700,DB11233
7701,DB11235
7702,DB11239
7703,DB11244
7704,DB11246
7705,DB11248
7706,DB11250
7707,DB11254
7708,DB11255
7709,DB11256
7710,DB11257
7711,DB11259
7712,DB11260
7713,DB11262
7714,DB11263
7715,DB11264
7716,DB11267
7717,DB11268
7718,DB11269
7719,DB11272
7720,DB11273
7721,DB11274
7722,DB11275
7723,DB11278
7724,DB11279
7725,DB11281
7726,DB11282
7727,DB11283
7728,DB11284
7729,DB11285
7730,DB11288
7731,DB11290
7732,DB11291
7733,DB11296
7734,DB11297
7735,DB11299
7736,DB11304
7737,DB11309
7738,DB11315
7739,DB11318
7740,DB11323
7741,DB11324
7742,DB11326
7743,DB11327
7744,DB11328
7745,DB11331
7746,DB11332
7747,DB11335
7748,DB11336
7749,DB11337
7750,DB11340
7751,DB11342
7752,DB11343
7753,DB11344
7754,DB11345
7755,DB11346
7756,DB11348
7757,DB11349
7758,DB11359
7759,DB11362
7760,DB11363
7761,DB11364
7762,DB11365
7763,DB11366
7764,DB11367
7765,DB11368
7766,DB11369
7767,DB11371
7768,DB11372
7769,DB11373
7770,DB11374
7771,DB11375
7772,DB11376
7773,DB11377
7774,DB11378
7775,DB11379
7776,DB11380
7777,DB11382
7778,DB11383
7779,DB11385
7780,DB11386
7781,DB11387
7782,DB11389
7783,DB11390
7784,DB11392
7785,DB11393
7786,DB11394
7787,DB11395
7788,DB11396
7789,DB11397
7790,DB11398
7791,DB11399
7792,DB11400
7793,DB11401
7794,DB11404
7795,DB11405
7796,DB11408
7797,DB11409
7798,DB11410
7799,DB11411
7800,DB11412
7801,DB11413
7802,DB11414
7803,DB11416
7804,DB11417
7805,DB11419
7806,DB11420
7807,DB11421
7808,DB11423
7809,DB11424
7810,DB11425
7811,DB11426
7812,DB11427
7813,DB11428
7814,DB11429
7815,DB11430
7816,DB11431
7817,DB11432
7818,DB11433
7819,DB11434
7820,DB11436
7821,DB11437
7822,DB11438
7823,DB11440
7824,DB11441
7825,DB11442
7826,DB11443
7827,DB11446
7828,DB11447
7829,DB11448
7830,DB11449
7831,DB11450
7832,DB11451
7833,DB11452
7834,DB11453
7835,DB11454
7836,DB11455
7837,DB11456
7838,DB11457
7839,DB11458
7840,DB11459
7841,DB11460
7842,DB11461
7843,DB11462
7844,DB11463
7845,DB11464
7846,DB11466
7847,DB11467
7848,DB11468
7849,DB11470
7850,DB11471
7851,DB11472
7852,DB11473
7853,DB11474
7854,DB11475
7855,DB11476
7856,DB11477
7857,DB11478
7858,DB11479
7859,DB11480
7860,DB11481
7861,DB11485
7862,DB11487
7863,DB11490
7864,DB11491
7865,DB11493
7866,DB11495
7867,DB11496
7868,DB11497
7869,DB11499
7870,DB11501
7871,DB11502
7872,DB11504
7873,DB11505
7874,DB11507
7875,DB11509
7876,DB11510
7877,DB11511
7878,DB11512
7879,DB11513
7880,DB11516
7881,DB11517
7882,DB11518
7883,DB11519
7884,DB11520
7885,DB11521
7886,DB11522
7887,DB11525
7888,DB11526
7889,DB11528
7890,DB11529
7891,DB11530
7892,DB11531
7893,DB11534
7894,DB11537
7895,DB11540
7896,DB11541
7897,DB11542
7898,DB11543
7899,DB11544
7900,DB11545
7901,DB11547
7902,DB11549
7903,DB11551
7904,DB11552
7905,DB11554
7906,DB11555
7907,DB11556
7908,DB11558
7909,DB11560
7910,DB11561
7911,DB11562
7912,DB11570
7913,DB11573
7914,DB11574
7915,DB11575
7916,DB11576
7917,DB11577
7918,DB11581
7919,DB11582
7920,DB11583
7921,DB11584
7922,DB11585
7923,DB11586
7924,DB11587
7925,DB11588
7926,DB11589
7927,DB11590
7928,DB11591
7929,DB11592
7930,DB11593
7931,DB11594
7932,DB11596
7933,DB11602
7934,DB11609
7935,DB11610
7936,DB11611
7937,DB11613
7938,DB11614
7939,DB11616
7940,DB11617
7941,DB11618
7942,DB11619
7943,DB11620
7944,DB11622
7945,DB11623
7946,DB11625
7947,DB11628
7948,DB11629
7949,DB11630
7950,DB11632
7951,DB11633
7952,DB11636
7953,DB11637
7954,DB11638
7955,DB11640
7956,DB11641
7957,DB11642
7958,DB11644
7959,DB11645
7960,DB11647
7961,DB11648
7962,DB11649
7963,DB11650
7964,DB11651
7965,DB11652
7966,DB11654
7967,DB11655
7968,DB11656
7969,DB11658
7970,DB11659
7971,DB11660
7972,DB11662
7973,DB11663
7974,DB11664
7975,DB11665
7976,DB11666
7977,DB11667
7978,DB11669
7979,DB11670
7980,DB11671
7981,DB11672
7982,DB11673
7983,DB11674
7984,DB11675
7985,DB11676
7986,DB11677
7987,DB11678
7988,DB11679
7989,DB11681
7990,DB11682
7991,DB11683
7992,DB11684
7993,DB11686
7994,DB11687
7995,DB11688
7996,DB11689
7997,DB11691
7998,DB11692
7999,DB11693
8000,DB11694
8001,DB11695
8002,DB11696
8003,DB11697
8004,DB11698
8005,DB11699
8006,DB11700
8007,DB11701
8008,DB11702
8009,DB11703
8010,DB11704
8011,DB11705
8012,DB11706
8013,DB11708
8014,DB11709
8015,DB11710
8016,DB11711
8017,DB11712
8018,DB11713
8019,DB11716
8020,DB11717
8021,DB11718
8022,DB11719
8023,DB11720
8024,DB11721
8025,DB11723
8026,DB11724
8027,DB11725
8028,DB11726
8029,DB11729
8030,DB11730
8031,DB11732
8032,DB11734
8033,DB11735
8034,DB11736
8035,DB11737
8036,DB11738
8037,DB11739
8038,DB11740
8039,DB11741
8040,DB11742
8041,DB11743
8042,DB11744
8043,DB11745
8044,DB11747
8045,DB11748
8046,DB11749
8047,DB11750
8048,DB11751
8049,DB11752
8050,DB11753
8051,DB11755
8052,DB11757
8053,DB11758
8054,DB11759
8055,DB11760
8056,DB11761
8057,DB11762
8058,DB11763
8059,DB11764
8060,DB11765
8061,DB11766
8062,DB11768
8063,DB11769
8064,DB11770
8065,DB11772
8066,DB11773
8067,DB11774
8068,DB11775
8069,DB11778
8070,DB11779
8071,DB11780
8072,DB11781
8073,DB11782
8074,DB11783
8075,DB11784
8076,DB11785
8077,DB11786
8078,DB11787
8079,DB11789
8080,DB11790
8081,DB11791
8082,DB11792
8083,DB11793
8084,DB11794
8085,DB11795
8086,DB11796
8087,DB11797
8088,DB11798
8089,DB11799
8090,DB11800
8091,DB11801
8092,DB11804
8093,DB11805
8094,DB11806
8095,DB11807
8096,DB11808
8097,DB11809
8098,DB11810
8099,DB11811
8100,DB11812
8101,DB11813
8102,DB11814
8103,DB11815
8104,DB11816
8105,DB11817
8106,DB11818
8107,DB11819
8108,DB11820
8109,DB11821
8110,DB11822
8111,DB11823
8112,DB11824
8113,DB11825
8114,DB11827
8115,DB11828
8116,DB11829
8117,DB11830
8118,DB11831
8119,DB11832
8120,DB11833
8121,DB11835
8122,DB11836
8123,DB11837
8124,DB11838
8125,DB11839
8126,DB11841
8127,DB11843
8128,DB11844
8129,DB11845
8130,DB11846
8131,DB11847
8132,DB11848
8133,DB11851
8134,DB11852
8135,DB11853
8136,DB11855
8137,DB11858
8138,DB11859
8139,DB11860
8140,DB11861
8141,DB11863
8142,DB11864
8143,DB11865
8144,DB11867
8145,DB11868
8146,DB11869
8147,DB11870
8148,DB11871
8149,DB11872
8150,DB11873
8151,DB11874
8152,DB11875
8153,DB11876
8154,DB11877
8155,DB11878
8156,DB11879
8157,DB11880
8158,DB11881
8159,DB11882
8160,DB11883
8161,DB11885
8162,DB11886
8163,DB11888
8164,DB11889
8165,DB11890
8166,DB11891
8167,DB11892
8168,DB11893
8169,DB11894
8170,DB11896
8171,DB11898
8172,DB11899
8173,DB11900
8174,DB11901
8175,DB11902
8176,DB11903
8177,DB11904
8178,DB11905
8179,DB11906
8180,DB11907
8181,DB11909
8182,DB11910
8183,DB11911
8184,DB11912
8185,DB11913
8186,DB11915
8187,DB11916
8188,DB11917
8189,DB11918
8190,DB11919
8191,DB11920
8192,DB11921
8193,DB11922
8194,DB11923
8195,DB11924
8196,DB11925
8197,DB11927
8198,DB11929
8199,DB11932
8200,DB11933
8201,DB11934
8202,DB11935
8203,DB11936
8204,DB11937
8205,DB11938
8206,DB11939
8207,DB11940
8208,DB11941
8209,DB11942
8210,DB11943
8211,DB11944
8212,DB11946
8213,DB11947
8214,DB11948
8215,DB11949
8216,DB11950
8217,DB11951
8218,DB11952
8219,DB11953
8220,DB11954
8221,DB11956
8222,DB11957
8223,DB11958
8224,DB11960
8225,DB11961
8226,DB11962
8227,DB11963
8228,DB11964
8229,DB11965
8230,DB11966
8231,DB11967
8232,DB11968
8233,DB11969
8234,DB11970
8235,DB11971
8236,DB11973
8237,DB11974
8238,DB11977
8239,DB11978
8240,DB11979
8241,DB11980
8242,DB11981
8243,DB11982
8244,DB11984
8245,DB11985
8246,DB11986
8247,DB11987
8248,DB11989
8249,DB11990
8250,DB11991
8251,DB11992
8252,DB11993
8253,DB11994
8254,DB11995
8255,DB11996
8256,DB11998
8257,DB11999
8258,DB12000
8259,DB12001
8260,DB12002
8261,DB12004
8262,DB12005
8263,DB12006
8264,DB12007
8265,DB12008
8266,DB12009
8267,DB12010
8268,DB12011
8269,DB12012
8270,DB12013
8271,DB12015
8272,DB12016
8273,DB12017
8274,DB12019
8275,DB12020
8276,DB12021
8277,DB12022
8278,DB12024
8279,DB12025
8280,DB12026
8281,DB12027
8282,DB12028
8283,DB12029
8284,DB12030
8285,DB12032
8286,DB12035
8287,DB12036
8288,DB12037
8289,DB12039
8290,DB12040
8291,DB12041
8292,DB12042
8293,DB12043
8294,DB12044
8295,DB12045
8296,DB12046
8297,DB12047
8298,DB12048
8299,DB12049
8300,DB12050
8301,DB12051
8302,DB12052
8303,DB12054
8304,DB12055
8305,DB12057
8306,DB12058
8307,DB12059
8308,DB12060
8309,DB12061
8310,DB12062
8311,DB12063
8312,DB12064
8313,DB12065
8314,DB12066
8315,DB12067
8316,DB12068
8317,DB12069
8318,DB12070
8319,DB12071
8320,DB12072
8321,DB12073
8322,DB12074
8323,DB12076
8324,DB12078
8325,DB12079
8326,DB12080
8327,DB12081
8328,DB12082
8329,DB12083
8330,DB12084
8331,DB12085
8332,DB12086
8333,DB12087
8334,DB12088
8335,DB12091
8336,DB12092
8337,DB12093
8338,DB12094
8339,DB12095
8340,DB12096
8341,DB12097
8342,DB12098
8343,DB12099
8344,DB12100
8345,DB12101
8346,DB12105
8347,DB12106
8348,DB12107
8349,DB12108
8350,DB12109
8351,DB12110
8352,DB12111
8353,DB12112
8354,DB12113
8355,DB12114
8356,DB12115
8357,DB12116
8358,DB12117
8359,DB12120
8360,DB12121
8361,DB12122
8362,DB12123
8363,DB12124
8364,DB12125
8365,DB12126
8366,DB12127
8367,DB12128
8368,DB12129
8369,DB12130
8370,DB12131
8371,DB12133
8372,DB12134
8373,DB12135
8374,DB12137
8375,DB12138
8376,DB12139
8377,DB12140
8378,DB12141
8379,DB12143
8380,DB12144
8381,DB12145
8382,DB12146
8383,DB12147
8384,DB12148
8385,DB12149
8386,DB12150
8387,DB12151
8388,DB12153
8389,DB12154
8390,DB12155
8391,DB12156
8392,DB12158
8393,DB12160
8394,DB12161
8395,DB12162
8396,DB12163
8397,DB12165
8398,DB12167
8399,DB12168
8400,DB12170
8401,DB12172
8402,DB12173
8403,DB12174
8404,DB12176
8405,DB12177
8406,DB12178
8407,DB12179
8408,DB12180
8409,DB12181
8410,DB12183
8411,DB12184
8412,DB12185
8413,DB12186
8414,DB12187
8415,DB12188
8416,DB12190
8417,DB12191
8418,DB12192
8419,DB12193
8420,DB12194
8421,DB12195
8422,DB12196
8423,DB12197
8424,DB12198
8425,DB12199
8426,DB12200
8427,DB12201
8428,DB12203
8429,DB12204
8430,DB12206
8431,DB12207
8432,DB12209
8433,DB12210
8434,DB12211
8435,DB12212
8436,DB12214
8437,DB12216
8438,DB12218
8439,DB12219
8440,DB12220
8441,DB12221
8442,DB12222
8443,DB12223
8444,DB12224
8445,DB12225
8446,DB12226
8447,DB12227
8448,DB12228
8449,DB12229
8450,DB12230
8451,DB12231
8452,DB12232
8453,DB12233
8454,DB12234
8455,DB12235
8456,DB12236
8457,DB12237
8458,DB12238
8459,DB12239
8460,DB12241
8461,DB12242
8462,DB12243
8463,DB12244
8464,DB12245
8465,DB12247
8466,DB12248
8467,DB12251
8468,DB12252
8469,DB12253
8470,DB12254
8471,DB12255
8472,DB12257
8473,DB12260
8474,DB12262
8475,DB12263
8476,DB12264
8477,DB12265
8478,DB12266
8479,DB12267
8480,DB12268
8481,DB12269
8482,DB12270
8483,DB12271
8484,DB12272
8485,DB12273
8486,DB12275
8487,DB12276
8488,DB12278
8489,DB12279
8490,DB12280
8491,DB12282
8492,DB12283
8493,DB12284
8494,DB12285
8495,DB12286
8496,DB12287
8497,DB12288
8498,DB12289
8499,DB12290
8500,DB12291
8501,DB12292
8502,DB12293
8503,DB12295
8504,DB12297
8505,DB12298
8506,DB12299
8507,DB12300
8508,DB12301
8509,DB12302
8510,DB12303
8511,DB12305
8512,DB12306
8513,DB12307
8514,DB12308
8515,DB12309
8516,DB12310
8517,DB12311
8518,DB12312
8519,DB12313
8520,DB12314
8521,DB12316
8522,DB12318
8523,DB12319
8524,DB12321
8525,DB12322
8526,DB12323
8527,DB12325
8528,DB12326
8529,DB12327
8530,DB12328
8531,DB12329
8532,DB12332
8533,DB12333
8534,DB12334
8535,DB12336
8536,DB12337
8537,DB12338
8538,DB12339
8539,DB12340
8540,DB12341
8541,DB12343
8542,DB12345
8543,DB12347
8544,DB12348
8545,DB12350
8546,DB12351
8547,DB12352
8548,DB12353
8549,DB12354
8550,DB12355
8551,DB12357
8552,DB12358
8553,DB12359
8554,DB12360
8555,DB12361
8556,DB12362
8557,DB12364
8558,DB12365
8559,DB12367
8560,DB12368
8561,DB12369
8562,DB12370
8563,DB12371
8564,DB12375
8565,DB12376
8566,DB12377
8567,DB12378
8568,DB12379
8569,DB12380
8570,DB12381
8571,DB12382
8572,DB12383
8573,DB12384
8574,DB12385
8575,DB12387
8576,DB12388
8577,DB12389
8578,DB12390
8579,DB12391
8580,DB12392
8581,DB12393
8582,DB12394
8583,DB12395
8584,DB12397
8585,DB12398
8586,DB12399
8587,DB12400
8588,DB12401
8589,DB12402
8590,DB12403
8591,DB12404
8592,DB12405
8593,DB12406
8594,DB12407
8595,DB12408
8596,DB12410
8597,DB12411
8598,DB12412
8599,DB12414
8600,DB12415
8601,DB12416
8602,DB12417
8603,DB12418
8604,DB12419
8605,DB12420
8606,DB12422
8607,DB12423
8608,DB12424
8609,DB12425
8610,DB12426
8611,DB12427
8612,DB12428
8613,DB12429
8614,DB12432
8615,DB12433
8616,DB12434
8617,DB12435
8618,DB12436
8619,DB12438
8620,DB12439
8621,DB12440
8622,DB12441
8623,DB12442
8624,DB12443
8625,DB12444
8626,DB12445
8627,DB12446
8628,DB12447
8629,DB12448
8630,DB12449
8631,DB12450
8632,DB12451
8633,DB12452
8634,DB12454
8635,DB12455
8636,DB12457
8637,DB12458
8638,DB12459
8639,DB12461
8640,DB12462
8641,DB12463
8642,DB12464
8643,DB12465
8644,DB12466
8645,DB12467
8646,DB12468
8647,DB12470
8648,DB12471
8649,DB12472
8650,DB12473
8651,DB12474
8652,DB12475
8653,DB12476
8654,DB12477
8655,DB12478
8656,DB12479
8657,DB12480
8658,DB12481
8659,DB12482
8660,DB12483
8661,DB12484
8662,DB12485
8663,DB12486
8664,DB12487
8665,DB12491
8666,DB12492
8667,DB12493
8668,DB12494
8669,DB12495
8670,DB12497
8671,DB12499
8672,DB12500
8673,DB12501
8674,DB12504
8675,DB12505
8676,DB12506
8677,DB12507
8678,DB12508
8679,DB12509
8680,DB12510
8681,DB12511
8682,DB12512
8683,DB12513
8684,DB12514
8685,DB12515
8686,DB12517
8687,DB12518
8688,DB12519
8689,DB12521
8690,DB12522
8691,DB12523
8692,DB12524
8693,DB12526
8694,DB12527
8695,DB12528
8696,DB12529
8697,DB12531
8698,DB12532
8699,DB12533
8700,DB12535
8701,DB12536
8702,DB12537
8703,DB12538
8704,DB12539
8705,DB12540
8706,DB12541
8707,DB12542
8708,DB12543
8709,DB12545
8710,DB12547
8711,DB12548
8712,DB12549
8713,DB12550
8714,DB12551
8715,DB12553
8716,DB12554
8717,DB12555
8718,DB12556
8719,DB12557
8720,DB12558
8721,DB12559
8722,DB12561
8723,DB12562
8724,DB12563
8725,DB12564
8726,DB12565
8727,DB12566
8728,DB12567
8729,DB12569
8730,DB12570
8731,DB12571
8732,DB12572
8733,DB12573
8734,DB12574
8735,DB12575
8736,DB12576
8737,DB12577
8738,DB12579
8739,DB12580
8740,DB12581
8741,DB12582
8742,DB12585
8743,DB12586
8744,DB12587
8745,DB12588
8746,DB12590
8747,DB12591
8748,DB12592
8749,DB12593
8750,DB12594
8751,DB12596
8752,DB12597
8753,DB12598
8754,DB12601
8755,DB12602
8756,DB12604
8757,DB12605
8758,DB12606
8759,DB12608
8760,DB12610
8761,DB12611
8762,DB12612
8763,DB12613
8764,DB12614
8765,DB12615
8766,DB12617
8767,DB12618
8768,DB12619
8769,DB12622
8770,DB12623
8771,DB12624
8772,DB12625
8773,DB12627
8774,DB12628
8775,DB12629
8776,DB12630
8777,DB12631
8778,DB12632
8779,DB12633
8780,DB12635
8781,DB12637
8782,DB12638
8783,DB12640
8784,DB12641
8785,DB12642
8786,DB12643
8787,DB12645
8788,DB12647
8789,DB12648
8790,DB12649
8791,DB12650
8792,DB12651
8793,DB12654
8794,DB12655
8795,DB12657
8796,DB12658
8797,DB12659
8798,DB12660
8799,DB12661
8800,DB12662
8801,DB12663
8802,DB12664
8803,DB12665
8804,DB12666
8805,DB12667
8806,DB12668
8807,DB12669
8808,DB12670
8809,DB12671
8810,DB12672
8811,DB12673
8812,DB12674
8813,DB12675
8814,DB12676
8815,DB12677
8816,DB12678
8817,DB12679
8818,DB12680
8819,DB12681
8820,DB12682
8821,DB12685
8822,DB12686
8823,DB12687
8824,DB12689
8825,DB12690
8826,DB12691
8827,DB12692
8828,DB12693
8829,DB12694
8830,DB12695
8831,DB12696
8832,DB12697
8833,DB12700
8834,DB12702
8835,DB12703
8836,DB12704
8837,DB12705
8838,DB12706
8839,DB12707
8840,DB12708
8841,DB12709
8842,DB12710
8843,DB12711
8844,DB12712
8845,DB12713
8846,DB12714
8847,DB12715
8848,DB12716
8849,DB12717
8850,DB12719
8851,DB12720
8852,DB12721
8853,DB12724
8854,DB12725
8855,DB12727
8856,DB12728
8857,DB12729
8858,DB12730
8859,DB12731
8860,DB12732
8861,DB12733
8862,DB12736
8863,DB12739
8864,DB12740
8865,DB12741
8866,DB12742
8867,DB12743
8868,DB12744
8869,DB12745
8870,DB12746
8871,DB12748
8872,DB12749
8873,DB12750
8874,DB12751
8875,DB12752
8876,DB12753
8877,DB12754
8878,DB12755
8879,DB12756
8880,DB12757
8881,DB12758
8882,DB12760
8883,DB12761
8884,DB12762
8885,DB12763
8886,DB12764
8887,DB12765
8888,DB12766
8889,DB12767
8890,DB12769
8891,DB12770
8892,DB12771
8893,DB12774
8894,DB12776
8895,DB12778
8896,DB12779
8897,DB12780
8898,DB12781
8899,DB12782
8900,DB12783
8901,DB12784
8902,DB12785
8903,DB12787
8904,DB12789
8905,DB12791
8906,DB12792
8907,DB12794
8908,DB12795
8909,DB12796
8910,DB12798
8911,DB12799
8912,DB12800
8913,DB12802
8914,DB12803
8915,DB12804
8916,DB12805
8917,DB12806
8918,DB12808
8919,DB12809
8920,DB12810
8921,DB12812
8922,DB12813
8923,DB12816
8924,DB12817
8925,DB12818
8926,DB12819
8927,DB12821
8928,DB12823
8929,DB12825
8930,DB12827
8931,DB12829
8932,DB12830
8933,DB12831
8934,DB12832
8935,DB12833
8936,DB12834
8937,DB12836
8938,DB12837
8939,DB12838
8940,DB12840
8941,DB12843
8942,DB12846
8943,DB12847
8944,DB12848
8945,DB12850
8946,DB12852
8947,DB12853
8948,DB12854
8949,DB12855
8950,DB12856
8951,DB12857
8952,DB12858
8953,DB12859
8954,DB12860
8955,DB12861
8956,DB12863
8957,DB12864
8958,DB12865
8959,DB12866
8960,DB12867
8961,DB12868
8962,DB12869
8963,DB12870
8964,DB12873
8965,DB12874
8966,DB12875
8967,DB12876
8968,DB12877
8969,DB12878
8970,DB12879
8971,DB12881
8972,DB12882
8973,DB12883
8974,DB12884
8975,DB12885
8976,DB12886
8977,DB12887
8978,DB12888
8979,DB12889
8980,DB12890
8981,DB12892
8982,DB12894
8983,DB12895
8984,DB12896
8985,DB12897
8986,DB12899
8987,DB12900
8988,DB12901
8989,DB12902
8990,DB12903
8991,DB12904
8992,DB12905
8993,DB12906
8994,DB12907
8995,DB12910
8996,DB12911
8997,DB12912
8998,DB12914
8999,DB12916
9000,DB12919
9001,DB12920
9002,DB12921
9003,DB12923
9004,DB12924
9005,DB12925
9006,DB12926
9007,DB12927
9008,DB12928
9009,DB12929
9010,DB12930
9011,DB12931
9012,DB12933
9013,DB12934
9014,DB12935
9015,DB12937
9016,DB12938
9017,DB12939
9018,DB12940
9019,DB12941
9020,DB12942
9021,DB12944
9022,DB12945
9023,DB12946
9024,DB12947
9025,DB12948
9026,DB12949
9027,DB12951
9028,DB12952
9029,DB12954
9030,DB12955
9031,DB12957
9032,DB12958
9033,DB12959
9034,DB12960
9035,DB12961
9036,DB12962
9037,DB12963
9038,DB12964
9039,DB12965
9040,DB12966
9041,DB12967
9042,DB12968
9043,DB12969
9044,DB12970
9045,DB12971
9046,DB12972
9047,DB12973
9048,DB12974
9049,DB12975
9050,DB12977
9051,DB12978
9052,DB12979
9053,DB12980
9054,DB12981
9055,DB12982
9056,DB12983
9057,DB12984
9058,DB12985
9059,DB12986
9060,DB12987
9061,DB12988
9062,DB12989
9063,DB12990
9064,DB12991
9065,DB12992
9066,DB12993
9067,DB12994
9068,DB12996
9069,DB12997
9070,DB12998
9071,DB12999
9072,DB13000
9073,DB13001
9074,DB13002
9075,DB13003
9076,DB13004
9077,DB13005
9078,DB13006
9079,DB13008
9080,DB13009
9081,DB13010
9082,DB13011
9083,DB13012
9084,DB13013
9085,DB13014
9086,DB13016
9087,DB13018
9088,DB13019
9089,DB13020
9090,DB13021
9091,DB13022
9092,DB13023
9093,DB13024
9094,DB13025
9095,DB13026
9096,DB13027
9097,DB13028
9098,DB13029
9099,DB13030
9100,DB13031
9101,DB13032
9102,DB13034
9103,DB13035
9104,DB13036
9105,DB13038
9106,DB13039
9107,DB13040
9108,DB13041
9109,DB13042
9110,DB13044
9111,DB13046
9112,DB13047
9113,DB13048
9114,DB13049
9115,DB13050
9116,DB13051
9117,DB13052
9118,DB13053
9119,DB13054
9120,DB13055
9121,DB13056
9122,DB13058
9123,DB13059
9124,DB13060
9125,DB13061
9126,DB13062
9127,DB13063
9128,DB13064
9129,DB13065
9130,DB13066
9131,DB13067
9132,DB13068
9133,DB13069
9134,DB13070
9135,DB13071
9136,DB13072
9137,DB13074
9138,DB13075
9139,DB13076
9140,DB13077
9141,DB13078
9142,DB13080
9143,DB13082
9144,DB13083
9145,DB13084
9146,DB13085
9147,DB13086
9148,DB13087
9149,DB13088
9150,DB13089
9151,DB13090
9152,DB13091
9153,DB13092
9154,DB13093
9155,DB13094
9156,DB13095
9157,DB13096
9158,DB13097
9159,DB13098
9160,DB13099
9161,DB13100
9162,DB13102
9163,DB13103
9164,DB13104
9165,DB13105
9166,DB13106
9167,DB13107
9168,DB13108
9169,DB13109
9170,DB13110
9171,DB13111
9172,DB13113
9173,DB13114
9174,DB13115
9175,DB13116
9176,DB13117
9177,DB13118
9178,DB13119
9179,DB13120
9180,DB13121
9181,DB13122
9182,DB13123
9183,DB13124
9184,DB13125
9185,DB13126
9186,DB13129
9187,DB13132
9188,DB13134
9189,DB13135
9190,DB13136
9191,DB13137
9192,DB13138
9193,DB13139
9194,DB13141
9195,DB13142
9196,DB13143
9197,DB13145
9198,DB13146
9199,DB13153
9200,DB13154
9201,DB13155
9202,DB13156
9203,DB13157
9204,DB13158
9205,DB13160
9206,DB13163
9207,DB13164
9208,DB13165
9209,DB13166
9210,DB13167
9211,DB13169
9212,DB13170
9213,DB13171
9214,DB13174
9215,DB13175
9216,DB13177
9217,DB13178
9218,DB13179
9219,DB13180
9220,DB13181
9221,DB13182
9222,DB13183
9223,DB13185
9224,DB13190
9225,DB13191
9226,DB13202
9227,DB13203
9228,DB13204
9229,DB13205
9230,DB13206
9231,DB13207
9232,DB13208
9233,DB13209
9234,DB13210
9235,DB13211
9236,DB13212
9237,DB13213
9238,DB13214
9239,DB13215
9240,DB13216
9241,DB13217
9242,DB13218
9243,DB13219
9244,DB13220
9245,DB13221
9246,DB13222
9247,DB13223
9248,DB13224
9249,DB13225
9250,DB13226
9251,DB13227
9252,DB13228
9253,DB13229
9254,DB13230
9255,DB13231
9256,DB13232
9257,DB13233
9258,DB13234
9259,DB13235
9260,DB13236
9261,DB13237
9262,DB13238
9263,DB13239
9264,DB13240
9265,DB13242
9266,DB13243
9267,DB13244
9268,DB13245
9269,DB13246
9270,DB13247
9271,DB13248
9272,DB13249
9273,DB13250
9274,DB13251
9275,DB13252
9276,DB13253
9277,DB13254
9278,DB13255
9279,DB13256
9280,DB13257
9281,DB13258
9282,DB13259
9283,DB13261
9284,DB13262
9285,DB13264
9286,DB13265
9287,DB13266
9288,DB13267
9289,DB13268
9290,DB13269
9291,DB13270
9292,DB13272
9293,DB13273
9294,DB13274
9295,DB13275
9296,DB13276
9297,DB13277
9298,DB13278
9299,DB13279
9300,DB13280
9301,DB13282
9302,DB13283
9303,DB13284
9304,DB13285
9305,DB13286
9306,DB13288
9307,DB13289
9308,DB13290
9309,DB13291
9310,DB13292
9311,DB13294
9312,DB13296
9313,DB13297
9314,DB13298
9315,DB13300
9316,DB13303
9317,DB13304
9318,DB13305
9319,DB13306
9320,DB13307
9321,DB13308
9322,DB13309
9323,DB13310
9324,DB13311
9325,DB13312
9326,DB13313
9327,DB13314
9328,DB13315
9329,DB13316
9330,DB13317
9331,DB13318
9332,DB13319
9333,DB13320
9334,DB13321
9335,DB13322
9336,DB13323
9337,DB13324
9338,DB13325
9339,DB13326
9340,DB13327
9341,DB13328
9342,DB13329
9343,DB13330
9344,DB13331
9345,DB13332
9346,DB13333
9347,DB13334
9348,DB13335
9349,DB13336
9350,DB13337
9351,DB13338
9352,DB13339
9353,DB13340
9354,DB13341
9355,DB13342
9356,DB13343
9357,DB13344
9358,DB13345
9359,DB13346
9360,DB13347
9361,DB13348
9362,DB13349
9363,DB13350
9364,DB13351
9365,DB13352
9366,DB13353
9367,DB13354
9368,DB13355
9369,DB13356
9370,DB13357
9371,DB13358
9372,DB13359
9373,DB13360
9374,DB13361
9375,DB13362
9376,DB13363
9377,DB13364
9378,DB13366
9379,DB13367
9380,DB13368
9381,DB13369
9382,DB13370
9383,DB13371
9384,DB13373
9385,DB13374
9386,DB13376
9387,DB13377
9388,DB13378
9389,DB13379
9390,DB13380
9391,DB13381
9392,DB13382
9393,DB13383
9394,DB13384
9395,DB13386
9396,DB13387
9397,DB13388
9398,DB13389
9399,DB13391
9400,DB13392
9401,DB13393
9402,DB13394
9403,DB13395
9404,DB13396
9405,DB13397
9406,DB13398
9407,DB13399
9408,DB13400
9409,DB13401
9410,DB13402
9411,DB13403
9412,DB13404
9413,DB13405
9414,DB13406
9415,DB13407
9416,DB13408
9417,DB13409
9418,DB13410
9419,DB13411
9420,DB13412
9421,DB13413
9422,DB13414
